"","Date","Returns"
"554",2022-03-15,0.0227739386811692
"555",2022-03-16,0.0306079201995271
"556",2022-03-17,0.0067836184716592
"557",2022-03-18,0.0162198682442973
"558",2022-03-21,-0.00236386269557265
"559",2022-03-22,0.0274554817622148
"560",2022-03-23,-0.0127270228644578
"561",2022-03-24,0.0200746320806138
"562",2022-03-25,0.00148145969298863
"563",2022-03-28,0.0030232150038767
"564",2022-03-29,0.00911649417469107
"565",2022-03-30,-0.00423582945010637
"566",2022-03-31,-0.0212197739300031
"567",2022-04-01,0.00749419021578213
"568",2022-04-04,0.0206976441458737
"569",2022-04-05,-0.0181209623813414
"570",2022-04-06,-0.0279418886935057
"571",2022-04-07,-0.00519659084719581
"572",2022-04-08,-0.0181500041387475
"573",2022-04-11,-0.0319503510151842
"574",2022-04-12,-0.0110160436744957
"575",2022-04-13,0.0147802535063217
"576",2022-04-14,-0.0235547814911889
"577",2022-04-18,0.00554830070431223
"578",2022-04-19,0.0198852727888257
"579",2022-04-20,-0.0176644060885396
"580",2022-04-21,-0.0261327729850374
"581",2022-04-22,-0.0435437340054792
"582",2022-04-25,0.0299449346676592
"583",2022-04-26,-0.0308482611860086
"584",2022-04-27,-0.038256176798618
"585",2022-04-28,0.0374651281120917
"586",2022-04-29,-0.0379347273120398
"587",2022-05-02,0.0188741200877729
"588",2022-05-03,0.00826659586736067
"589",2022-05-04,0.0369415709468734
"590",2022-05-05,-0.0487181613341381
"591",2022-05-06,-0.0093500169133085
"592",2022-05-09,-0.0225239822442846
"593",2022-05-10,0.0131816676290999
"594",2022-05-11,-0.00545629803152181
"595",2022-05-12,-0.00704466079921851
"596",2022-05-13,0.0292127255633874
"597",2022-05-16,-0.0148981565259056
"598",2022-05-17,0.0164932121729988
"599",2022-05-18,-0.0375465492519718
"600",2022-05-19,-0.0148380789846616
"601",2022-05-20,-0.0130194047256085
"602",2022-05-23,0.0213013580817876
"603",2022-05-24,-0.0527759565424315
"604",2022-05-25,-0.000816961014043827
"605",2022-05-26,0.0229443971828429
"606",2022-05-27,0.0407393087978809
"607",2022-05-31,0.0109330022969685
"608",2022-06-01,0.000858982344372983
"609",2022-06-02,0.0311302903621034
"610",2022-06-03,-0.027396135795426
"611",2022-06-06,0.0211300127597536
"612",2022-06-07,0.00186989272394467
"613",2022-06-08,7.24974297572345e-05
"614",2022-06-09,-0.0199872236474601
"615",2022-06-10,-0.030844688149152
"616",2022-06-13,-0.0417001457968675
"617",2022-06-14,0.00296628896948992
"618",2022-06-15,0.0293838267564697
"619",2022-06-16,-0.0346029252838767
"620",2022-06-17,0.0114639129789564
"621",2022-06-21,0.0377476917998862
"622",2022-06-22,0.000169580696811167
"623",2022-06-23,0.00578952679057121
"624",2022-06-24,0.0506417083296444
"625",2022-06-27,-0.0162913994908216
"626",2022-06-28,-0.0353536025997636
"627",2022-06-29,-0.00280216559700364
"628",2022-06-30,-0.0260269686277388
"629",2022-07-01,-0.00266872768262871
"630",2022-07-05,0.0431160005745364
"631",2022-07-06,0.0115801995283222
"632",2022-07-07,0.034904681798916
"633",2022-07-08,0.00720332872168861
"634",2022-07-11,-0.0308105683444948
"635",2022-07-12,-0.0144617816067232
"636",2022-07-13,-0.0234555076480234
"637",2022-07-14,-0.00668073891398802
"638",2022-07-15,0.0118373765360724
"639",2022-07-18,-0.025661845515458
"640",2022-07-19,0.04196045068612
"641",2022-07-20,0.000697664442799173
"642",2022-07-21,0.00295990440218308
"643",2022-07-22,-0.0598208790815535
"644",2022-07-25,-0.00138524772661874
"645",2022-07-26,-0.0259316812142467
"646",2022-07-27,0.0745413989463612
"647",2022-07-28,0.00867701562497025
"648",2022-07-29,0.0177317545475786
"649",2022-08-01,-0.00999487916343877
"650",2022-08-02,0.00363037964705626
"651",2022-08-03,0.0245452687995211
"652",2022-08-04,0.000757449787590403
"653",2022-08-05,-0.00548317637638185
"654",2022-08-08,-0.000676949009165817
"655",2022-08-09,-0.00543202312853452
"656",2022-08-10,0.0264554711339793
"657",2022-08-11,-0.00690319060936595
"658",2022-08-12,0.0233441690365916
"659",2022-08-15,0.00187346390220178
"660",2022-08-16,-0.00301557030434818
"661",2022-08-17,-0.0180378190781099
"662",2022-08-18,0.00447799831832096
"663",2022-08-19,-0.0229317758552892
"664",2022-08-22,-0.0261604439449146
"665",2022-08-23,-0.00261053973992809
"666",2022-08-24,-0.000610098914458845
"667",2022-08-25,0.0258189908090642
"668",2022-08-26,-0.0559097026372504
"669",2022-08-29,-0.00866281104574007
"670",2022-08-30,-0.00390459225499296
"671",2022-08-31,-0.00693878542436988
"672",2022-09-01,0.0127448379330781
"673",2022-09-02,-0.0170601475425132
"674",2022-09-06,-0.0111029723857783
"675",2022-09-07,0.0275297245056354
"676",2022-09-08,-0.00964086758453231
"677",2022-09-09,0.0213389710194729
"678",2022-09-12,0.000804864489423629
"679",2022-09-13,-0.0604291492009272
"680",2022-09-14,0.00530359408879377
"681",2022-09-15,-0.0187830395070412
"682",2022-09-16,-0.00260207609882457
"683",2022-09-19,0.00212069893662648
"684",2022-09-20,-0.0196427614639578
"685",2022-09-21,-0.0180345718164663
"686",2022-09-22,0.00558379707333501
"687",2022-09-23,-0.0140184686876905
"688",2022-09-26,-0.00363674123545543
"689",2022-09-27,-0.00731340225673538
"690",2022-09-28,0.0266575318700726
"691",2022-09-29,-0.0266575318700726
"692",2022-09-30,-0.0199758993374823
"693",2022-10-03,0.0322361138792688
"694",2022-10-04,0.0308387980628071
"695",2022-10-05,-0.00185703456458608
"696",2022-10-06,0.000195604452897236
"697",2022-10-07,-0.0264620583998951
"698",2022-10-10,-0.0086746621801792
"699",2022-10-11,-0.0067086653880164
"700",2022-10-12,0.00254647443160838
"701",2022-10-13,0.0142419054603318
"702",2022-10-14,-0.0257010315407289
"703",2022-10-17,0.0363749790218266
"704",2022-10-18,0.00603454980474982
"705",2022-10-19,-0.0109084627157312
"706",2022-10-20,0.00239018004573666
"707",2022-10-21,0.00940558953618265
"708",2022-10-24,0.0145759277127624
"709",2022-10-25,0.0188557685545954
"710",2022-10-26,-0.101313109822697
"711",2022-10-27,-0.0236912290815381
"712",2022-10-28,0.0420825742303794
"713",2022-10-31,-0.0200801362392591
"714",2022-11-01,-0.0449417124591989
"715",2022-11-02,-0.0386374613703042
"716",2022-11-03,-0.0419855507163307
"717",2022-11-04,0.0377270099681981
